iso2,network_id,full_name,mcc,mnc,MCC+MNC,cc,CC+Prefix,live_coverage,rates
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,973381,TRUE,0.000735
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,973382,TRUE,0.000735
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,973383,TRUE,0.000735
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,973384,TRUE,0.000735
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,973385,TRUE,0.000735
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,973387,TRUE,0.000735
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,973388,TRUE,0.000735
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,973389,TRUE,0.000735
BH,973500,Bahrain Telecom (BATELCO/BSC),426,1,,973,97339,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,97336,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,97337,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,973377,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,973663,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736630,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736631,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736632,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736633,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736634,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736635,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736636,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736637,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736638,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,9736639,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,973666,TRUE,0.000735
BH,973501,Zain Bahrain B.S.C. Closed,426,2,,973,973669,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,97333,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,97334,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,973340,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,973341,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,973343,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,973344,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,973345,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,97335,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,973353,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,973355,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,9736300,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,9736333,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,9736361,TRUE,0.000735
BH,973502,VIVA Bahrain B.S.C. Closed (STC),426,4,,973,9736366,TRUE,0.000735
BI,257500,Econet Wireless Leo,642,82,,257,25776,TRUE,0.00084
BM,1441501,CellularOne (Bermuda Digital/One Comm),350,0,,1441,144155,TRUE,0.000735
BO,591501,Entel (GSM),736,2,,591,59163,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,59167,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,59168,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,59171,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,59172,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,59173,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,59174,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,591740,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917410,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917411,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917412,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917413,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917414,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917415,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917420,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917421,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917422,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917423,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917424,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917425,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917430,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917431,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917432,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917433,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917434,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917435,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917436,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917437,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917440,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917441,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917442,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917443,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917444,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917445,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917450,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917451,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917452,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917453,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917454,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917455,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,591746,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917470,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917471,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917472,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917475,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917476,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917477,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917480,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917481,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917482,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917483,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917484,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917485,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917486,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917490,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917491,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917492,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917493,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917494,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917495,TRUE,0.000924
BO,591501,Entel (GSM),736,2,,591,5917496,TRUE,0.000924
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242357,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242359,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242375,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242376,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242395,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242462,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242463,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242464,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242465,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242466,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242467,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242468,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,124247,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242470,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242471,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242472,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242473,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242474,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242475,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242476,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242477,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242478,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242479,TRUE,0.000945
BS,1242500,Bahamas Telecommunications,364,39,,1242,1242646,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242738,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242801,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242802,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242803,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242804,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242805,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242806,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242807,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242808,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242809,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242810,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242812,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242813,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242814,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242815,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242816,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242817,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242818,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,1242819,TRUE,0.000945
BS,1242505,Aliv (Cable Bahamas),364,49,,1242,124282,TRUE,0.000945
BT,975501,Bhutan Telecom (B-Mobile),402,11,,975,,TRUE,0.0006825
BW,267502,BTC Mobile,652,4,,267,26773,TRUE,0.002625
BW,267502,BTC Mobile,652,4,,267,267749,TRUE,0.002625
BW,267502,BTC Mobile,652,4,,267,267758,TRUE,0.002625
BW,267502,BTC Mobile,652,4,,267,267768,TRUE,0.002625
BY,375501,MTS (JLLC Mobile TeleSystems),257,2,,375,375292,TRUE,0.0006825
BY,375501,MTS (JLLC Mobile TeleSystems),257,2,,375,375295,TRUE,0.0006825
BY,375501,MTS (JLLC Mobile TeleSystems),257,2,,375,375297,TRUE,0.0006825
BY,375501,MTS (JLLC Mobile TeleSystems),257,2,,375,375298,TRUE,0.0006825
BY,375501,MTS (JLLC Mobile TeleSystems),257,2,,375,37533,TRUE,0.0006825
BY,375502,life,257,4,,375,37525,TRUE,0.0006825
BZ,501501,Belize Telemedia Limited (DigiCell),702,67,,501,50160,TRUE,0.0008715
BZ,501501,Belize Telemedia Limited (DigiCell),702,67,,501,50161,TRUE,0.0008715
CA,150324,Xplornet Communication: 069J - SVR/2,302,130,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,151383,Aliant Mobility-SVR/2,302,880,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,151514,Dryden Mobility-SVR/2,302,380,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,151517,WIND Mobile Corp.-SVR /2,302,490,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,151915,Fido Solutions/2,302,370,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,152039,Telus Mobility: 646F - SVR/2,302,220,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,152054,Bell Mobility-SVR/2,302,610,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,152426,Telus Mobility-SVR/2,302,220,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,152548,Rogers Wireless-SVR/2,302,720,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CA,152750,Bell Mobility - Manitoba -SVR/2,302,655,,"1204, 1226, 1236, 1249, 1250, 1289, 1306, 1343, 1365, 1367, 1403, 1416, 1418, 1431, 1437, 1438, 1450,1506, 1514, 1519, 1548, 1579, 1581,1587, 1600, 1604, 1613, 1622, 1639, 1647, 1672, 1705, 1709, 1778, 1780, 1782, 1807, 1819, 1825, 1867, 1873, 1879, 1902, 1905",,TRUE,0.0009975
CD,243500,Vodacom Congo (RDC) S.A.,630,1,,243,24381,TRUE,0.0009555
CD,243500,Vodacom Congo (RDC) S.A.,630,1,,243,24382,TRUE,0.0009555
CD,243503,Airtel,630,2,,243,24397,TRUE,0.0009555
CD,243503,Airtel,630,2,,243,24399,TRUE,0.0009555
CD,243504,Orange RDC (Chine Telecom),630,86,,243,24384,TRUE,0.0009555
CD,243504,Orange RDC (Chine Telecom),630,86,,243,24385,TRUE,0.0009555
CD,243507,Africell DRC,630,90,,243,24390,TRUE,0.0009555
CD,243507,Africell DRC,630,90,,243,24391,TRUE,0.0009555
CF,236500,Orange,623,3,,236,23672,TRUE,0.0015645
CF,236503,MOOV (Atlantique Telecom Centrafrique),623,1,,236,23670,TRUE,0.0015645
CG,242500,Airtel,629,1,,242,24205,TRUE,0.0017325
CG,242501,MTN Congo S.A.,629,10,,242,24206,TRUE,0.0017325
CG,242501,MTN Congo S.A.,629,10,,242,24206,TRUE,0.0017325
CG,242502,Warid Congo SA(CYRUS),629,7,,242,24204,TRUE,0.0017325
CH,41529,Sunrise Communications AG,228,2,,41,41762,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,41763,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,41764,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,41765,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,4176777,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,417680,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,417681,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,4176820,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,4176821,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,4176822,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,4176823,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,4176824,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,41769,TRUE,0.0009975
CH,41529,Sunrise Communications AG,228,2,,41,41772,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,4175,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,417700,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41775,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,4179,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41790,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41791,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41798,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,417990,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,417991,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,417992,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,417993,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,417994,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,417995,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,417996,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860774,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860775,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860790,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860791,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860792,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860793,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860794,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860795,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860796,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860797,TRUE,0.0009975
CH,41563,BeeOne Communications SA,228,58,,41,41860798,TRUE,0.0009975
CH,41579,UPC Schweiz GmbH (Sunrise),228,53,,41,4178,TRUE,0.0009975
CH,41579,UPC Schweiz GmbH (Sunrise),228,53,,41,417840,TRUE,0.0009975
CH,41579,UPC Schweiz GmbH (Sunrise),228,53,,41,417841,TRUE,0.0009975
CH,41591,Nexphone AG,228,65,,41,,TRUE,0.0009975
CH,41598,Salt Mobile SA,228,3,,41,41782,TRUE,0.0009975
CH,41598,Salt Mobile SA,228,3,,41,41783,TRUE,0.0009975
CH,41598,Salt Mobile SA,228,3,,41,41786,TRUE,0.0009975
CH,41598,Salt Mobile SA,228,3,,41,41787,TRUE,0.0009975
CH,41598,Salt Mobile SA,228,3,,41,41788,TRUE,0.0009975
CH,41598,Salt Mobile SA,228,3,,41,41789,TRUE,0.0009975
CH,41598,Salt Mobile SA,228,3,,41,4186078,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41754,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41770,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41774,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417750,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417751,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417752,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417753,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41779,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41792,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41793,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41794,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41795,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41796,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41797,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417980,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417981,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417982,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417983,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,417984,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,4186075,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,4186076,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,4186077,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,4186077316,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,41860779,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,418607990,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,418607991,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,418607992,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,418607993,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,418607994,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,418607995,TRUE,0.0009975
CH,41605,Swisscom (Schweiz) AG,228,1,,41,418607996,TRUE,0.0009975
CL,56522,Entel PCS Telecomunicaciones sa,730,1,,56,569801,TRUE,0.000735
CL,56537,Nextel sa (WOM),730,9,,56,,TRUE,0.000735
CM,237501,MTN,624,1,,237,237650,TRUE,0.0007875
CM,237501,MTN,624,1,,237,237651,TRUE,0.0007875
CM,237501,MTN,624,1,,237,237652,TRUE,0.0007875
CM,237501,MTN,624,1,,237,237653,TRUE,0.0007875
CM,237501,MTN,624,1,,237,237654,TRUE,0.0007875
CM,237501,MTN,624,1,,237,23767,TRUE,0.0007875
CM,237501,MTN,624,1,,237,237680,TRUE,0.0007875
CM,237501,MTN,624,1,,237,237681,TRUE,0.0007875
CM,237501,MTN,624,1,,237,237682,TRUE,0.0007875
CM,237501,MTN,624,1,,237,237683,TRUE,0.0007875
CM,237501,MTN,624,1,,237,23788870,TRUE,0.0007875
CN,86500,China Mobile,460,0,,86,86147,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86150,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86151,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86152,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86157,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86158,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86159,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86165,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86182,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86183,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86184,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86187,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86188,TRUE,0.00525
CN,86500,China Mobile,460,0,,86,86198,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,8610646,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86145,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86146,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86155,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86156,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86166,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86171,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86175,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86176,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86185,TRUE,0.00525
CN,86501,China Unicom,460,1,,86,86186,TRUE,0.00525
CN,86502,China Telecom,460,11,,86,,TRUE,0.00525
CO,57501,COLOMBIA MOVIL (Tigo),732,103,,57,57305,TRUE,0.002226
CO,57502,COMUNICACION CELULAR (Claro),732,101,,57,57310,TRUE,0.002226
CO,57502,COMUNICACION CELULAR (Claro),732,101,,57,57311,TRUE,0.002226
CO,57502,COMUNICACION CELULAR (Claro),732,101,,57,57312,TRUE,0.002226
CO,57502,COMUNICACION CELULAR (Claro),732,101,,57,57313,TRUE,0.002226
CO,57502,COMUNICACION CELULAR (Claro),732,101,,57,57314,TRUE,0.002226
CO,57502,COMUNICACION CELULAR (Claro),732,101,,57,57320,TRUE,0.002226
